2017-11-24T10:02, 2017-11-24T10:05, 3
2017-11-24T10:08, 2017-11-25T00:38, 870
2017-11-25T01:00, 2017-11-25T16:18, 918
2017-11-25T16:33, 2017-11-25T18:33, 120
2017-11-25T18:45, 2017-11-26T00:34, 349
2017-11-26T00:55, 2017-11-26T12:08, 673
2017-11-26T12:24, 2017-11-27T08:11, 1187
2017-11-27T08:26, 2017-11-27T10:08, 102
2017-11-27T10:29, 2017-11-27T11:10, 41
2017-11-27T11:41, 2017-11-27T21:43, 602
2017-11-27T22:04, 2017-11-28T08:21, 617
2017-11-28T08:37, 2017-11-28T12:37, 240
2017-11-28T12:40, 2017-11-29T00:21, 701
2017-11-29T00:43, 2017-11-29T10:42, 599
2017-11-29T10:58, 2017-11-29T23:31, 753
2017-11-29T23:51, 2017-11-30T09:50, 599
2017-11-30T10:05, 2017-11-30T11:26, 81
2017-11-30T11:32, 2017-11-30T20:59, 567
2017-11-30T21:18, 2017-12-01T10:12, 774
2017-12-01T10:27, 2017-12-01T19:36, 549
2017-12-01T19:59, 2017-12-02T10:57, 898
2017-12-02T11:14, 2017-12-02T17:07, 353
2017-12-02T17:17, 2017-12-02T17:30, 13
2017-12-02T17:37, 2017-12-02T23:03, 326
2017-12-02T23:23, 2017-12-03T11:12, 709
2017-12-03T11:30, 2017-12-03T16:56, 326
2017-12-03T17:06, 2017-12-03T17:34, 28
2017-12-03T17:44, 2017-12-03T21:42, 238
2017-12-03T22:05, 2017-12-04T09:23, 678
2017-12-04T09:40, 2017-12-04T18:47, 547
2017-12-04T19:03, 2017-12-04T19:10, 7
2017-12-04T19:14, 2017-12-05T08:30, 796
2017-12-05T08:34, 2017-12-05T08:38, 4
2017-12-05T08:50, 2017-12-05T12:43, 233
2017-12-05T12:45, 2017-12-05T23:57, 672
2017-12-06T00:18, 2017-12-06T08:20, 482
2017-12-06T08:41, 2017-12-06T17:33, 532
2017-12-06T17:54, 2017-12-06T22:10, 256
2017-12-06T22:19, 2017-12-07T00:17, 118
2017-12-07T00:36, 2017-12-07T15:03, 867
2017-12-07T15:20, 2017-12-08T01:07, 587
2017-12-08T01:31, 2017-12-08T08:43, 432
2017-12-08T09:01, 2017-12-08T12:48, 227
2017-12-08T12:51, 2017-12-08T14:42, 111
2017-12-08T14:47, 2017-12-08T15:48, 61
2017-12-08T16:00, 2017-12-08T17:13, 73
2017-12-08T17:23, 2017-12-08T17:38, 15
2017-12-08T17:49, 2017-12-08T20:00, 131
2017-12-08T20:09, 2017-12-09T16:31, 1222
2017-12-09T16:52, 2017-12-09T18:47, 115
2017-12-09T18:59, 2017-12-10T11:37, 998
2017-12-10T11:48, 2017-12-10T12:31, 43
2017-12-10T12:41, 2017-12-10T13:26, 45
2017-12-10T13:38, 2017-12-11T00:25, 647
2017-12-11T00:44, 2017-12-11T16:02, 918
2017-12-11T16:15, 2017-12-12T03:15, 660
2017-12-12T03:40, 2017-12-12T15:44, 724
2017-12-12T15:59, 2017-12-13T05:02, 783
2017-12-13T05:32, 2017-12-13T12:58, 446
2017-12-13T13:11, 2017-12-13T13:25, 14
2017-12-13T13:52, 2017-12-14T14:55, 1503
2017-12-14T14:58, 2017-12-14T15:00, 2
2017-12-14T15:13, 2017-12-15T04:28, 795
2017-12-15T05:00, 2017-12-15T06:59, 119
2017-12-15T07:14, 2017-12-15T07:19, 5
2017-12-15T07:22, 2017-12-15T17:26, 604
2017-12-15T17:58, 2017-12-16T14:14, 1216
2017-12-16T14:22, 2017-12-16T14:24, 2
2017-12-16T14:50, 2017-12-16T18:41, 231
2017-12-16T18:59, 2017-12-16T21:29, 150
2017-12-16T21:35, 2017-12-16T22:41, 66
2017-12-16T23:04, 2017-12-17T08:58, 594
2017-12-17T09:31, 2017-12-17T11:29, 118
2017-12-17T11:42, 2017-12-17T19:16, 454
2017-12-17T19:36, 2017-12-18T19:46, 1450
2017-12-18T19:57, 2017-12-18T21:18, 81
2017-12-18T21:26, 2017-12-18T21:35, 9
2017-12-18T21:47, 2017-12-19T00:20, 153
2017-12-19T00:39, 2017-12-19T11:55, 676
2017-12-19T12:20, 2017-12-19T12:45, 25
2017-12-19T13:01, 2017-12-19T22:24, 563
2017-12-19T22:48, 2017-12-21T17:46, 2578
2017-12-21T18:02, 2017-12-22T00:19, 377
2017-12-22T00:38, 2017-12-23T17:57, 2479
2017-12-23T18:07, 2017-12-23T18:26, 19
2017-12-23T18:37, 2017-12-23T19:13, 36
2017-12-23T19:21, 2017-12-24T10:32, 911
2017-12-24T11:01, 2017-12-24T12:59, 118
2017-12-24T13:11, 2017-12-24T15:02, 111
