2017-07-03T12:50, 2017-07-04T05:30, 1000
2017-07-04T15:12, 2017-07-05T07:30, 978
2017-07-05T13:07, 2017-07-06T10:00, 1253
2017-07-06T14:00, 2017-07-06T20:20, 380
2017-07-07T00:15, 2017-07-07T05:56, 341
2017-07-07T08:48, 2017-07-07T11:00, 132
2017-07-07T12:20, 2017-07-08T00:30, 730
2017-07-08T13:55, 2017-07-09T06:15, 980
2017-07-09T12:55, 2017-07-10T05:40, 1005
2017-07-10T14:45, 2017-07-11T06:45, 960
2017-07-11T13:15, 2017-07-11T20:05, 410
2017-07-11T23:08, 2017-07-12T09:05, 597
2017-07-12T13:22, 2017-07-13T04:30, 908
2017-07-13T10:11, 2017-07-13T15:35, 324
2017-07-13T17:45, 2017-07-13T22:30, 285
2017-07-14T00:10, 2017-07-14T13:50, 820
2017-07-14T20:00, 2017-07-14T22:15, 135
2017-07-15T01:20, 2017-07-15T07:45, 385
2017-07-15T15:11, 2017-07-16T06:50, 939
2017-07-16T15:30, 2017-07-17T09:30, 1080
2017-07-17T16:45, 2017-07-18T18:10, 1525
2017-07-18T21:20, 2017-07-19T08:45, 685
2017-07-19T13:50, 2017-07-19T23:15, 565
2017-07-20T02:40, 2017-07-21T04:50, 1570
2017-07-21T12:07, 2017-07-22T06:00, 1073
2017-07-22T12:57, 2017-07-23T05:00, 963
2017-07-23T05:55, 2017-07-23T07:10, 75
2017-07-23T11:11, 2017-07-23T16:00, 289
2017-07-23T21:00, 2017-07-24T04:00, 420
2017-07-24T12:35, 2017-07-25T07:15, 1120
2017-07-25T15:00, 2017-07-26T05:45, 885
2017-07-26T13:00, 2017-07-27T09:00, 1200
2017-07-27T14:00, 2017-07-28T05:00, 900
2017-07-28T08:20, 2017-07-28T10:45, 145
2017-07-28T11:45, 2017-07-29T04:20, 995
2017-07-29T08:05, 2017-07-29T11:30, 205
2017-07-29T17:00, 2017-07-29T20:05, 185
2017-07-30T00:00, 2017-07-30T16:30, 990
2017-07-30T20:20, 2017-07-31T04:45, 505
2017-07-31T08:00, 2017-07-31T18:50, 650
2017-07-31T19:20, 2017-08-01T04:00, 520
2017-08-01T12:05, 2017-08-02T04:45, 1000
2017-08-02T14:05, 2017-08-03T04:50, 885
2017-08-03T06:40, 2017-08-04T07:20, 1480
2017-08-04T15:30, 2017-08-05T05:00, 810
2017-08-05T14:55, 2017-08-06T20:40, 1785
2017-08-06T23:15, 2017-08-07T07:45, 510
2017-08-07T13:30, 2017-08-08T02:00, 750
2017-08-08T14:57, 2017-08-09T13:15, 1338
2017-08-09T18:30, 2017-08-10T09:30, 900
2017-08-10T10:05, 2017-08-10T11:00, 55
2017-08-10T15:30, 2017-08-11T00:55, 565
2017-08-11T08:00, 2017-08-11T16:40, 520
2017-08-11T18:10, 2017-08-12T04:00, 590
2017-08-12T10:20, 2017-08-13T04:35, 1095
2017-08-13T07:20, 2017-08-13T13:25, 365
2017-08-13T17:20, 2017-08-13T23:30, 370
2017-08-14T01:20, 2017-08-14T19:50, 1110
2017-08-15T02:00, 2017-08-15T18:40, 1000
2017-08-15T23:20, 2017-08-16T07:50, 510
2017-08-16T11:20, 2017-08-16T17:55, 395
2017-08-16T19:07, 2017-08-17T02:50, 463
2017-08-17T06:30, 2017-08-18T02:55, 1225
2017-08-18T06:40, 2017-08-18T09:40, 180
2017-08-18T12:30, 2017-08-19T05:20, 1010
2017-08-19T12:30, 2017-08-19T15:35, 185
2017-08-19T16:20, 2017-08-19T16:40, 20
2017-08-19T18:15, 2017-08-20T03:20, 545
2017-08-20T08:50, 2017-08-20T18:15, 565
2017-08-20T20:10, 2017-08-21T04:20, 490
2017-08-21T12:00, 2017-08-22T00:15, 735
2017-08-22T12:32, 2017-08-23T01:35, 783
2017-08-23T07:00, 2017-08-23T09:05, 125
2017-08-23T13:20, 2017-08-24T06:20, 1020
2017-08-24T12:40, 2017-08-25T03:05, 865
2017-08-25T11:20, 2017-08-26T02:20, 900
2017-08-26T13:20, 2017-08-27T06:30, 1030
2017-08-27T10:30, 2017-08-27T19:20, 530
2017-08-27T22:20, 2017-08-28T05:35, 435
2017-08-28T12:30, 2017-08-29T03:20, 890
2017-08-29T08:03, 2017-08-29T20:50, 767
2017-08-30T08:00, 2017-08-31T03:20, 1160
2017-08-31T09:10, 2017-09-01T01:35, 985
2017-09-01T08:02, 2017-09-01T21:10, 788
2017-09-02T00:20, 2017-09-02T03:30, 190
2017-09-02T09:19, 2017-09-03T01:15, 956
2017-09-03T10:20, 2017-09-04T03:30, 1030
2017-09-04T10:35, 2017-09-04T23:00, 745
2017-09-05T04:10, 2017-09-06T03:25, 1395
2017-09-06T08:36, 2017-09-06T22:30, 834
2017-09-07T06:35, 2017-09-07T15:40, 545
2017-09-07T17:10, 2017-09-08T03:30, 620
2017-09-08T07:10, 2017-09-08T17:00, 590
2017-09-09T00:02, 2017-09-09T08:00, 478
2017-09-09T12:30, 2017-09-10T01:20, 770
2017-09-10T07:50, 2017-09-11T01:53, 1083
2017-09-11T06:45, 2017-09-11T23:33, 1008
2017-09-12T06:06, 2017-09-12T22:56, 1010
2017-09-13T05:43, 2017-09-14T00:41, 1138
2017-09-14T07:00, 2017-09-15T00:00, 1020
2017-09-15T06:30, 2017-09-15T22:43, 973
2017-09-16T09:26, 2017-09-16T19:43, 617
2017-09-17T01:22, 2017-09-17T04:40, 198
2017-09-17T10:06, 2017-09-17T18:17, 491
2017-09-17T20:20, 2017-09-18T19:43, 1403
2017-09-19T05:45, 2017-09-19T22:05, 980
2017-09-20T06:25, 2017-09-21T01:46, 1161
2017-09-21T06:28, 2017-09-22T02:00, 1172
2017-09-22T07:30, 2017-09-23T00:50, 1040
2017-09-23T03:50, 2017-09-23T06:19, 149
2017-09-23T14:34, 2017-09-24T00:17, 583
2017-09-24T04:56, 2017-09-24T19:07, 851
2017-09-24T21:37, 2017-09-25T04:25, 408
2017-09-25T07:10, 2017-09-26T02:30, 1160
2017-09-26T07:00, 2017-09-27T00:22, 1042
2017-09-27T06:00, 2017-09-27T06:40, 40
2017-09-27T09:30, 2017-09-28T02:50, 1040
2017-09-28T06:00, 2017-09-28T23:35, 1055
2017-09-29T05:32, 2017-09-30T01:12, 1180
2017-09-30T06:46, 2017-10-01T20:15, 2249
2017-10-01T23:30, 2017-10-02T01:20, 110
2017-10-02T03:00, 2017-10-03T00:00, 1260
2017-10-03T07:27, 2017-10-04T00:30, 1023
2017-10-04T07:38, 2017-10-05T02:30, 1132
2017-10-05T07:53, 2017-10-05T22:30, 877
2017-10-06T07:20, 2017-10-07T00:56, 1056
2017-10-07T10:50, 2017-10-08T00:30, 820
2017-10-08T07:20, 2017-10-08T20:30, 790
2017-10-08T22:20, 2017-10-09T01:45, 205
2017-10-09T04:10, 2017-10-09T04:40, 30
2017-10-09T08:00, 2017-10-09T10:05, 125
2017-10-09T14:13, 2017-10-10T01:50, 697
2017-10-10T06:44, 2017-10-11T00:30, 1066
2017-10-11T06:00, 2017-10-12T03:00, 1260
2017-10-12T08:20, 2017-10-13T02:30, 1090
2017-10-13T08:30, 2017-10-14T04:00, 1170
2017-10-14T04:20, 2017-10-14T07:20, 180
2017-10-14T07:45, 2017-10-14T14:00, 375
2017-10-14T17:00, 2017-10-15T00:30, 450
2017-10-15T09:50, 2017-10-16T10:50, 1500
2017-10-17T07:05, 2017-10-18T01:45, 1120
2017-10-18T08:30, 2017-10-19T00:30, 960
2017-10-19T07:20, 2017-10-20T06:00, 1360
2017-10-20T07:20, 2017-10-21T00:00, 1000
2017-10-21T12:20, 2017-10-22T09:52, 1292
2017-10-22T16:35, 2017-10-23T02:10, 575
2017-10-23T11:15, 2017-10-24T03:00, 945
2017-10-24T11:11, 2017-10-25T02:00, 889
2017-10-25T13:35, 2017-10-26T02:30, 775
2017-10-26T11:12, 2017-10-26T18:30, 438
2017-10-26T23:11, 2017-10-27T08:30, 559
2017-10-27T15:10, 2017-10-28T04:40, 810
2017-10-28T12:47, 2017-10-29T04:30, 943
2017-10-29T11:54, 2017-10-31T02:47, 2333
2017-10-31T07:26, 2017-11-01T04:30, 1264
2017-11-01T10:00, 2017-11-02T00:20, 860
2017-11-02T08:39, 2017-11-03T06:30, 1311
2017-11-03T07:30, 2017-11-03T07:40, 10
2017-11-03T08:55, 2017-11-04T02:55, 1080
2017-11-04T08:05, 2017-11-04T16:00, 475
2017-11-04T16:40, 2017-11-05T01:40, 540
2017-11-05T10:00, 2017-11-06T02:00, 960
2017-11-06T07:16, 2017-11-07T00:16, 1020
2017-11-07T06:39, 2017-11-08T04:16, 1297
2017-11-08T10:08, 2017-11-10T00:00, 2272
2017-11-10T08:20, 2017-11-11T16:56, 1956
2017-11-11T23:20, 2017-11-12T01:20, 120
2017-11-12T10:07, 2017-11-13T03:40, 1053
2017-11-13T07:24, 2017-11-14T00:47, 1043
